label,class
8ba709ac72cbbec8.txt,0
8c3663fd0ecc7b31.txt,0
8c8f777c6cd1dfdf.txt,0
8d2e578c242ab5c3.txt,0
8df6d0760f84982e.txt,0
8e3eab9ad91b2188.txt,0
8eb0b5c13957d034.txt,0
8f11d290fbc94a02.txt,0
8f57217c6d1a58fa.txt,0
9 - Copy.txt,1
90 - Copy.txt,1
90.txt,1
901.txt,1
903.txt,1
904.txt,1
9065111b30c16fa9.txt,1
9067286e7b3efd8c.txt,0
907.txt,1
908.txt,1
91 - Copy.txt,1
91.txt,1
9100b10f048fae839.txt,2
91010df8951a822c4.txt,2
9101a55b109025a05.txt,2
910a12f2e72ba5b8c.txt,2
910c1b6f1590be882.txt,2
9111a3f9d45b56624.txt,2
9111fedf67da973e6.txt,2
91167245443a1eccc.txt,2
91186d7b4f90ad9de.txt,2
9118ab237cac8831b.txt,2
911954259eb40e32a.txt,2
911c2a756fdd3ad16.txt,2
911c694a738180c6c.txt,2
911ce9fd3fc050a6d.txt,2
911ef9defeedc733c.txt,2
911f8e6541a98e097.txt,2
912.txt,1
9123e0ce776b9d100.txt,2
9126d293a3b2a265c.txt,2
912b8a26801ad8e38.txt,2
91322f99da2916483.txt,2
9132f07a1b911eda6.txt,2
91332de65a11104ac.txt,2
913395fd177fcced2.txt,2
913398d48231dce7c.txt,2
9134ae590ae0548c0.txt,2
91354b04bdb52d6d1.txt,2
9135cba4bbfb2bc85.txt,2
9136ff50a62a29d00.txt,2
91391ed58943c2337.txt,2
91392ecc00428986a.txt,2
913a6fd45f7758d1e.txt,2
913c83f0d2daf55db.txt,2
913cb6f0e0a13c37b.txt,2
913cfdf898bc2ca74.txt,2
913d0020feda91c68.txt,2
913fc8e502a0bb648.txt,2
913ff2d8dbe6d8733.txt,2
914.txt,1
91445b3428ddff0a8.txt,2
9149d370f416da647.txt,2
915.txt,1
9150aa8e8f20ebc6b.txt,2
9151d09ab574b26dc.txt,2
915d5eb2bbbca6e78.txt,2
915db9250897b69cc.txt,2
91604f7a076109692.txt,2
916058eecf259021b.txt,2
9163223f5ca9582c6.txt,2
9163d8194c77aec7f.txt,2
91682a451131d68f1.txt,2
9169470465df9d2b.txt,1
916a47d935f1eb64c.txt,2
916f972fcb585949f.txt,2
917.txt,1
9171ca9b5aa8d8b80.txt,2
9172dbc2c9fca0b34.txt,2
9173ce15a487e907f.txt,2
9174ee2e1b13beaf3.txt,2
917677c4a882f7559.txt,2
917d83ba721da8803.txt,2
917ed0ba503783baf.txt,2
917f0f0c069dca0c1.txt,2
9180ab7e27e8b03d4.txt,2
9183c241069f27e7e.txt,2
9184d97627400b68b.txt,2
9186d7b4f90ad9de.txt,0
918ac89680baf8a70.txt,2
918b548155c70b99e.txt,2
918d863a458a6a16a.txt,2
918ef7d4c8919620c.txt,2
918f42c45af061cbf.txt,2
919.txt,1
9190c2f195e2ca35c.txt,2
9193282a1145c7fad.txt,2
919394972ce539d55.txt,2
919bd2c216da802fe.txt,2
919c5ba5c8ecb57fd.txt,2
919d59a914247ef9f.txt,2
91a1833b87aa62adf.txt,2
91a22f24285a1c43f.txt,2
91a369b73ea593598.txt,2
91a6a1f66c07fd040.txt,2
91a761f5bcf8fc06f.txt,2
91aacbec1315ebe50.txt,2
91b0b6a9d3e4fdbdf.txt,2
91b10654008917659.txt,2
91b245ee67a1d92dd.txt,2
91b8c0a1d18c6df0e.txt,2
91bd7c49a9a08a28b.txt,2
91bf94cf433634bb7.txt,2
91c1faf140eae2cf6.txt,2
91c33df0f24bdfc7f.txt,2
91c392381c7a8cd15.txt,2
91c4d7a8a8bfb50c4.txt,2
91c7b25bc9b2fb6d5.txt,2
91c92b42b1b852dc4.txt,2
91c9e6cfe1061201.txt,0
91caf4a7a5e5e7aa7.txt,2
91cc85c804c0b61e0.txt,2
91cf5d511e8f33a07.txt,2
91cf9b2282f4e6dee.txt,2
91d0161a12d58e350.txt,2
91d08a6fe1e1f3e43.txt,2
91d123c3fa9d28653.txt,2
91d5e6fe44e580543.txt,2
91d7386bb017eb9e9.txt,2
91d7ac9802bfd0148.txt,2
91d7de09d2f5fe613.txt,2
91d98c60a232c0f97.txt,2
91dc98f6db5d29ae4.txt,2
91de64d81642dd268.txt,2
91e2e2c64173578bc.txt,2
91e397ccef327cfdd.txt,2
91e5af8c28aa5b23a.txt,2
91eb028f3e27af8ad.txt,2
91ed222e5cea31dba.txt,2
91ee23af95e623c9a.txt,2
91efbe681239880d2.txt,2
91f0d4579cb0cb64f.txt,2
91f1ad1e59dbbe9ab.txt,2
91f203f281841ec44.txt,2
91f4334e5052050c3.txt,2
91f4798d6c82cb077.txt,2
91f518515ecef8fc3.txt,2
91f66d47b6cae7980.txt,2
91f7c4835ce513a68.txt,2
91fa670d098fff074.txt,2
91faf9d35a7385ad5.txt,2
91fafd2f326f5b7b4.txt,2
91fc7ff34b94112ca.txt,2
92 - Copy.txt,1
92.txt,1
920d982a31a6db19.txt,1
921.txt,1
924.txt,1
929.txt,1
92b4b6b69e40b44f.txt,0
93 - Copy.txt,1
930.txt,1
931.txt,1
932.txt,1
9322f99da2916483.txt,0
933.txt,1
934.txt,1
935.txt,1
937.txt,1
938.txt,1
938ba42e8411c4c1.txt,0
939.txt,1
9395415e775aa220.txt,0
93a66a5359bc8a17.txt,1
93d0020feda91c68.txt,0
94 - Copy.txt,1
94.txt,1
940.txt,1
941.txt,1
946cc8bd4ed79657.txt,0
947.txt,1
949.txt,1
94d4d7d279b759c7.txt,0
95 - Copy.txt,1
951.txt,1
952.txt,1
953.txt,1
956.txt,1
9563bb27b781816c.txt,0
956959690dcc511a.txt,0
958.txt,1
959.txt,1
95d93d4dab03067f.txt,0
96 - Copy.txt,1
961.txt,1
962.txt,1
963.txt,1
967.txt,1
968.txt,1
96ea6ce67690f436.txt,1
970.txt,1
972.txt,1
977.txt,1
979.txt,1
9793af617911e277.txt,0
98 - Copy.txt,1
98.txt,1
981.txt,1
982.txt,1
983.txt,1
9831a2a519756569.txt,0
984.txt,1
985.txt,1
986.txt,1
987.txt,1
989.txt,1
98eca605430fa574.txt,0
99 - Copy.txt,1
99.txt,1
991.txt,1
993.txt,1
995.txt,1
996.txt,1
997.txt,1
998.txt,1
9ada53baacff84b6.txt,0
9c431340cfdd3f74.txt,0
9c7ea74cee59d5da.txt,0
9d7de09d2f5fe613.txt,0
9db60ec1aa0b5674.txt,1
9dcd2ebbc4f135ca.txt,0
9e2e2c64173578bc.txt,0
9e5ff48ce04d4b04.txt,0
9e6d82d0f715abef.txt,0
9edfa7b15338c084.txt,1
9f41a9e5a3296b30.txt,0
9f5236d74203b669.txt,0
9f9ce1b68c0b034c.txt,1
9f9e92f5f37346f2.txt,0
9fa6a4c99c66afbe.txt,1
9fc613747c351f6b.txt,1
a04f3f2311a4c0d0.txt,0
a101427929283d454.txt,2
a102ded293fe41d31.txt,2
a10cac2d722241d3a.txt,2
a1100a9b4febd009e.txt,2
a1100f36820be27ae.txt,2
a1144f6e00ee1ddb6.txt,2
a11678afb6c1fb960.txt,2
a11b21e0a9885f93c.txt,2
a11fd7cc6967adffa.txt,2
a121fdd16fd2ba97e.txt,2
a12224af979b8dd19.txt,2
a12464fed11a88915.txt,2
a1269d51075f79c66.txt,2
a127c0b2aaef65930.txt,2
a12a1364cf89fe620.txt,2
a12cc37bc68140384.txt,2
a12dfd0d5eff12e7a.txt,2
a12f3c2ba48af6b39.txt,2
a13008c1dd500f633.txt,2
a130198517a884389.txt,2
a1334a54004eb46c8.txt,2
a1367302127012d04.txt,2
a1371a0bd27b11afb.txt,2
a137b3e6745a46877.txt,2
a1382a3c1abed23a0.txt,2
a138e1651aee5e1ce.txt,2
a1397b34f64a81b8c.txt,2
a13a47f044d975378.txt,2
a13e37fa1911834d7.txt,2
a1427b1ad784b0023.txt,2
a1432ab1bb853203c.txt,2
a144eea7a0057141f.txt,2
a1453453cc95942d5.txt,2
a1456b2fabe4a0e48.txt,2
a148df8f33964f152.txt,2
a1515490a7bc3ebbc.txt,2
a1524fab0c66b98b.txt,1
a1547f03a0329b6ef.txt,2
a15cfbb19d21bae99.txt,2
a15d9a5dfc45db955.txt,2
a15eefe74d74e1b57.txt,2
a15f387550ce2cde4.txt,2
a160f98234217c32b.txt,2
a1632eaa688dbab0c.txt,2
a164a4194e805364e.txt,2
a16a6686989134040.txt,2
a16c39ba789e812f2.txt,2
a16f2dfdb275217bc.txt,2
a17043a2993ec1f0c.txt,2
a170ef5666bb3e2aa.txt,2
a17218cd3e66cfad3.txt,2
a172960fa1ee6eecd.txt,2
a17d1e957c2782124.txt,2
a180d624f96009704.txt,2
a183c06754d3c8d4c.txt,2
a18b0b69e692861ea.txt,2
a18b40a6107de9cb3.txt,2
a18bc1ac430ecfa22.txt,2
a18beacc6139a2287.txt,2
a18cd1d012c299ec4.txt,2
a19204cfd7803df96.txt,2
a1957a451439e342f.txt,2
a196929cd15c990c4.txt,2
a196f90730540d4b1.txt,2
a197edf85185a6f39.txt,2
a19c01d9029be77ec.txt,2
a19e4a046b9b5a6a2.txt,2
a19e574e4972daec1.txt,2
a1a2510bb3df80645.txt,2
a1a40d00f5d5ea3a6.txt,2
a1ab5abe642ba114.txt,0
a1aca4a5910aa0593.txt,2
a1adb383b3fe68dad.txt,2
a1b02227f71452482.txt,2
a1b147d11c1561e86.txt,2
a1b3654d01e65dc34.txt,2
a1b962c6d7afc597.txt,0
a1ba2e8aebebb5fe6.txt,2
a1ba5abb67153a75a.txt,2
a1bb8fe36d4fb66a6.txt,2
a1bc9045356135a60.txt,2
a1c169ff71a3748ba.txt,2
a1c19ab01751437c1.txt,2
a1c5cb1e70666bd27.txt,2
a1c962b6397671ca0.txt,2
a1cbe0345198116c4.txt,2
a1cc647ba681799fe.txt,2
a1ccf942ad296576a.txt,2
a1cd5bcfdb4b40321.txt,2
a1cd926a9681c2215.txt,2
a1ce06fcb9d43b5ed.txt,2
a1ce88a299d7918a0.txt,2
a1cec2cfe50867a83.txt,2
a1cf1c9333d60e3b0.txt,2
a1d07bcc0e2563594.txt,2
a1d090ed2e730061c.txt,2
a1d1c231dab4d07ae.txt,2
a1d22dac58c9e99c2.txt,2
a1d2b41e54f42c9b6.txt,2
a1d3aa97adfb25729.txt,2
a1d3e4cfdd6b724d8.txt,2
a1da508546567cc87.txt,2
a1de8d72978bab344.txt,2
a1e085c749874c4f1.txt,2
a1e3c34de6c1b737c.txt,2
a1e8a5bf10902f049.txt,2
a1e8da96871c90545.txt,2
a1eb0f516288462dc.txt,2
a1ec697bf9046bca0.txt,2
a1ed1c28d2ffdc5a3.txt,2
a1f1e958fe97fd62c.txt,2
a1f745e5d0fad5191.txt,2
a1f986c1bcc8cef10.txt,2
a1fa0169e86a92cea.txt,2
a1fe0ef8f43040c70.txt,2
a226a22c866e0b4d.txt,0
a22a7d2e4292c94e.txt,1
a32e6f83554b1629.txt,0
a3ced0c9b6410463.txt,0
a3f8b6109350fb9d.txt,0
a47a5e68b0c04f44.txt,1
a5e8777a4b431c70.txt,0
a65151dd4cd86854.txt,0
a67c45fe2b36d2e3.txt,0
a777fb97b76323b8.txt,0
a7b4294f9b389631.txt,0
a80d624f96009704.txt,0
a814805d1894064c.txt,0
a844ec00ad8d71cd.txt,0
a92913a0868db5ba.txt,0
aa8fc44abcde8847.txt,0
aab5f2158ebe0d74.txt,0
ab7ce795b1a9cf05.txt,0
ab80de5a58b9ccd0.txt,0
abae5334ee2ad61d.txt,0
ac142e75181da13e.txt,0
ac169ff71a3748ba.txt,0
ac1db44eee6c9d46.txt,0
aca04111c21faa18.txt,1
aca6f395cc8ec8ee.txt,0
ad3aa97adfb25729.txt,0
ade4ef03376e286f.txt,0
ae098cc5eee35f9a.txt,0
ae3f559265032474.txt,0
ae65b7cedbcfe6f3.txt,0
aeb293af4d94d665.txt,0
af3c3efdc1b3cc31.txt,0
afadbeb981db64c9.txt,0
armas (1).txt,0
armas (10).txt,0
armas (100).txt,0
armas (1000).txt,0
armas (1001).txt,0
armas (1002).txt,0
armas (1003).txt,0
armas (1004).txt,0
armas (1005).txt,0
armas (1006).txt,0
armas (1007).txt,0
armas (1008).txt,0
armas (1009).txt,0
armas (101).txt,0
armas (1010).txt,0
armas (1011).txt,0
armas (1012).txt,0
armas (1013).txt,0
armas (1014).txt,0
armas (1015).txt,0
armas (1016).txt,0
armas (1017).txt,0
armas (1018).txt,0
armas (1019).txt,0
armas (102).txt,0
armas (1020).txt,0
armas (1021).txt,0
armas (1022).txt,0
armas (1023).txt,0
armas (1024).txt,0
armas (1025).txt,0
armas (1026).txt,0
armas (1027).txt,0
armas (1028).txt,0
armas (1029).txt,0
armas (103).txt,0
armas (1030).txt,0
armas (1031).txt,0
armas (1032).txt,0
armas (1033).txt,0
armas (1034).txt,0
armas (1035).txt,0
armas (1036).txt,0
armas (1037).txt,0
armas (1038).txt,0
armas (1039).txt,0
armas (104).txt,0
armas (1040).txt,0
armas (1041).txt,0
armas (1042).txt,0
armas (1043).txt,0
armas (1044).txt,0
armas (1045).txt,0
armas (1046).txt,0
armas (1047).txt,0
armas (1048).txt,0
armas (1049).txt,0
armas (105).txt,0
armas (1050).txt,0
armas (1051).txt,0
armas (1052).txt,0
armas (1053).txt,0
armas (1054).txt,0
armas (1055).txt,0
armas (1056).txt,0
armas (1057).txt,0
armas (1058).txt,0
armas (1059).txt,0
armas (106).txt,0
armas (1060).txt,0
armas (1061).txt,0
armas (1062).txt,0
armas (1063).txt,0
armas (1064).txt,0
armas (1065).txt,0
armas (1066).txt,0
armas (1067).txt,0
armas (1068).txt,0
armas (1069).txt,0
armas (107).txt,0
armas (1070).txt,0
armas (1071).txt,0
armas (1072).txt,0
armas (1073).txt,0
armas (1074).txt,0
armas (1075).txt,0
armas (1076).txt,0
armas (1077).txt,0
armas (1078).txt,0
armas (1079).txt,0
armas (108).txt,0
armas (1080).txt,0
armas (1081).txt,0
armas (1082).txt,0
armas (1083).txt,0
armas (1084).txt,0
armas (1085).txt,0
armas (1086).txt,0
armas (1087).txt,0
armas (1088).txt,0
armas (1089).txt,0
armas (109).txt,0
armas (1090).txt,0
armas (1091).txt,0
armas (1092).txt,0
armas (1093).txt,0
armas (1094).txt,0
armas (1095).txt,0
armas (1096).txt,0
armas (1097).txt,0
armas (1098).txt,0
armas (1099).txt,0
armas (11).txt,0
armas (110).txt,0
armas (1100).txt,0
armas (1101).txt,0
armas (1102).txt,0
armas (1103).txt,0
armas (1104).txt,0
armas (1105).txt,0
armas (1106).txt,0
armas (1107).txt,0
armas (1108).txt,0
armas (1109).txt,0
armas (111).txt,0
armas (1110).txt,0
armas (1111).txt,0
armas (1112).txt,0
armas (1113).txt,0
armas (1114).txt,0
armas (1115).txt,0
armas (1116).txt,0
armas (1117).txt,0
armas (1118).txt,0
armas (1119).txt,0
armas (112).txt,0
armas (1120).txt,0
armas (1121).txt,0
armas (1122).txt,0
armas (1123).txt,0
armas (1124).txt,0
armas (1125).txt,0
armas (1126).txt,0
armas (1127).txt,0
armas (1128).txt,0
armas (1129).txt,0
armas (113).txt,0
armas (1130).txt,0
armas (1131).txt,0
armas (1132).txt,0
armas (1133).txt,0
armas (1134).txt,0
armas (1135).txt,0
armas (1136).txt,0
armas (1137).txt,0
armas (1138).txt,0
armas (1139).txt,0
armas (114).txt,0
armas (1140).txt,0
armas (1141).txt,0
armas (1142).txt,0
armas (1143).txt,0
armas (1144).txt,0
armas (1145).txt,0
armas (1146).txt,0
armas (1147).txt,0
armas (1148).txt,0
armas (1149).txt,0
armas (115).txt,0
armas (1150).txt,0
armas (1151).txt,0
armas (1152).txt,0
armas (1153).txt,0
armas (1154).txt,0
armas (1155).txt,0
armas (1156).txt,0
armas (1157).txt,0
armas (1158).txt,0
armas (1159).txt,0
armas (116).txt,0
armas (1160).txt,0
armas (1161).txt,0
armas (1162).txt,0
armas (1163).txt,0
armas (1164).txt,0
armas (1165).txt,0
armas (1166).txt,0
armas (1167).txt,0
armas (1168).txt,0
armas (1169).txt,0
armas (117).txt,0
armas (1170).txt,0
armas (1171).txt,0
armas (1172).txt,0
armas (1173).txt,0
armas (1174).txt,0
armas (1175).txt,0
armas (1176).txt,0
armas (1177).txt,0
armas (1178).txt,0
armas (1179).txt,0
armas (118).txt,0
armas (1180).txt,0
armas (1181).txt,0
armas (1182).txt,0
armas (1183).txt,0
armas (1184).txt,0
armas (1185).txt,0
armas (1186).txt,0
armas (1187).txt,0
armas (1188).txt,0
armas (1189).txt,0
armas (119).txt,0
armas (1190).txt,0
armas (1191).txt,0
armas (1192).txt,0
armas (1193).txt,0
armas (1194).txt,0
armas (1195).txt,0
armas (1196).txt,0
armas (1197).txt,0
armas (1198).txt,0
armas (1199).txt,0
armas (12).txt,0
armas (120).txt,0
armas (1200).txt,0
armas (1201).txt,0
armas (1202).txt,0
armas (1203).txt,0
armas (1204).txt,0
armas (1205).txt,0
armas (1206).txt,0
armas (1207).txt,0
armas (1208).txt,0
armas (1209).txt,0
armas (121).txt,0
armas (1210).txt,0
armas (1211).txt,0
armas (1212).txt,0
armas (1213).txt,0
armas (1214).txt,0
armas (1215).txt,0
armas (1216).txt,0
armas (1217).txt,0
armas (1218).txt,0
armas (1219).txt,0
armas (122).txt,0
armas (1220).txt,0
armas (1221).txt,0
armas (1222).txt,0
armas (1223).txt,0
armas (1224).txt,0
armas (1225).txt,0
armas (1226).txt,0
armas (1227).txt,0
armas (1228).txt,0
armas (1229).txt,0
armas (123).txt,0
armas (1230).txt,0
armas (1231).txt,0
armas (1232).txt,0
armas (1233).txt,0
armas (1234).txt,0
armas (1235).txt,0
armas (1236).txt,0
armas (1237).txt,0
armas (1238).txt,0
armas (1239).txt,0
armas (124).txt,0
armas (1240).txt,0
armas (1241).txt,0
armas (1242).txt,0
armas (1243).txt,0
armas (1244).txt,0
armas (1245).txt,0
armas (1246).txt,0
armas (1247).txt,0
armas (1248).txt,0
armas (1249).txt,0
armas (125).txt,0
armas (1250).txt,0
armas (1251).txt,0
armas (1252).txt,0
armas (1253).txt,0
armas (1254).txt,0
armas (1255).txt,0
armas (1256).txt,0
armas (1257).txt,0
armas (1258).txt,0
armas (1259).txt,0
armas (126).txt,0
armas (1260).txt,0
armas (1261).txt,0
armas (1262).txt,0
armas (1263).txt,0
armas (1264).txt,0
armas (1265).txt,0
armas (1266).txt,0
armas (1267).txt,0
armas (1268).txt,0
armas (1269).txt,0
armas (127).txt,0
armas (1270).txt,0
armas (1271).txt,0
armas (1272).txt,0
armas (1273).txt,0
armas (1274).txt,0
armas (1275).txt,0
armas (1276).txt,0
armas (1277).txt,0
armas (1278).txt,0
armas (1279).txt,0
armas (128).txt,0
armas (1280).txt,0
armas (1281).txt,0
armas (1282).txt,0
armas (1283).txt,0
armas (1284).txt,0
armas (1285).txt,0
armas (1286).txt,0
armas (1287).txt,0
armas (1288).txt,0
armas (1289).txt,0
armas (129).txt,0
armas (1290).txt,0
armas (1291).txt,0
armas (1292).txt,0
armas (1293).txt,0
armas (1294).txt,0
armas (1295).txt,0
armas (1296).txt,0
armas (1297).txt,0
armas (1298).txt,0
armas (1299).txt,0
armas (13).txt,0
armas (130).txt,0
armas (1300).txt,0
armas (1301).txt,0
armas (1302).txt,0
armas (1303).txt,0
armas (1304).txt,0
armas (1305).txt,0
armas (1306).txt,0
armas (1307).txt,0
armas (1308).txt,0
armas (1309).txt,0
armas (131).txt,0
armas (1310).txt,0
armas (1311).txt,0
armas (1312).txt,0
armas (1313).txt,0
armas (1314).txt,0
armas (1315).txt,0
armas (1316).txt,0
armas (1317).txt,0
armas (1318).txt,0
armas (1319).txt,0
armas (132).txt,0
armas (1320).txt,0
armas (1321).txt,0
armas (1322).txt,0
armas (1323).txt,0
armas (1324).txt,0
armas (1325).txt,0
armas (1326).txt,0
armas (1327).txt,0
armas (1328).txt,0
armas (1329).txt,0
armas (133).txt,0
armas (1330).txt,0
armas (1331).txt,0
armas (1332).txt,0
armas (1333).txt,0
armas (1334).txt,0
armas (1335).txt,0
armas (1336).txt,0
armas (1337).txt,0
armas (1338).txt,0
armas (1339).txt,0
armas (134).txt,0
armas (1340).txt,0
armas (1341).txt,0
armas (1342).txt,0
armas (1343).txt,0
armas (1344).txt,0
armas (1345).txt,0
armas (1346).txt,0
armas (1347).txt,0
armas (1348).txt,0
armas (1349).txt,0
armas (135).txt,0
armas (1350).txt,0
armas (1351).txt,0
armas (1352).txt,0
armas (1353).txt,0
armas (1354).txt,0
armas (1355).txt,0
armas (1356).txt,0
armas (1357).txt,0
armas (1358).txt,0
armas (1359).txt,0
armas (136).txt,0
armas (1360).txt,0
armas (1361).txt,0
armas (1362).txt,0
armas (1363).txt,0
armas (1364).txt,0
armas (1365).txt,0
armas (1366).txt,0
armas (1367).txt,0
armas (1368).txt,0
armas (1369).txt,0
armas (137).txt,0
armas (1370).txt,0
armas (1371).txt,0
armas (1372).txt,0
armas (1373).txt,0
armas (1374).txt,0
armas (1375).txt,0
armas (1376).txt,0
armas (1377).txt,0
armas (1378).txt,0
armas (1379).txt,0
armas (138).txt,0
armas (1380).txt,0
armas (1381).txt,0
armas (1382).txt,0
armas (1383).txt,0
armas (1384).txt,0
armas (1385).txt,0
armas (1386).txt,0
armas (1387).txt,0
armas (1388).txt,0
armas (1389).txt,0
armas (139).txt,0
armas (1390).txt,0
armas (1391).txt,0
armas (1392).txt,0
armas (1393).txt,0
armas (1394).txt,0
armas (1395).txt,0
armas (1396).txt,0
armas (1397).txt,0
armas (1398).txt,0
armas (1399).txt,0
armas (14).txt,0
armas (140).txt,0
armas (1400).txt,0
armas (1401).txt,0
armas (1402).txt,0
armas (1403).txt,0
armas (1404).txt,0
armas (1405).txt,0
armas (1406).txt,0
armas (1407).txt,0
armas (1408).txt,0
armas (1409).txt,0
armas (141).txt,0
armas (1410).txt,0
armas (1411).txt,0
armas (1412).txt,0
armas (1413).txt,0
armas (1414).txt,0
armas (1415).txt,0
armas (1416).txt,0
armas (1417).txt,0
armas (1418).txt,0
armas (1419).txt,0
armas (142).txt,0
armas (1420).txt,0
armas (1421).txt,0
armas (1422).txt,0
armas (1423).txt,0
armas (1424).txt,0
armas (1425).txt,0
armas (1426).txt,0
armas (1427).txt,0
armas (1428).txt,0
armas (1429).txt,0
armas (143).txt,0
armas (1430).txt,0
armas (1431).txt,0
armas (1432).txt,0
armas (1433).txt,0
armas (1434).txt,0
armas (1435).txt,0
armas (1436).txt,0
armas (1437).txt,0
armas (1438).txt,0
armas (1439).txt,0
armas (144).txt,0
armas (1440).txt,0
armas (1441).txt,0
armas (1442).txt,0
armas (1443).txt,0
armas (1444).txt,0
armas (1445).txt,0
armas (1446).txt,0
armas (1447).txt,0
armas (1448).txt,0
armas (1449).txt,0
armas (145).txt,0
armas (1450).txt,0
armas (1451).txt,0
armas (1452).txt,0
armas (1453).txt,0
armas (1454).txt,0
armas (1455).txt,0
armas (1456).txt,0
armas (1457).txt,0
armas (1458).txt,0
armas (1459).txt,0
armas (146).txt,0
armas (1460).txt,0
armas (1461).txt,0
armas (1462).txt,0
armas (1463).txt,0
armas (1464).txt,0
armas (1465).txt,0
armas (1466).txt,0
armas (1467).txt,0
armas (1468).txt,0
armas (1469).txt,0
armas (147).txt,0
armas (1470).txt,0
armas (1471).txt,0
armas (1472).txt,0
armas (1473).txt,0
armas (1474).txt,0
armas (1475).txt,0
armas (1476).txt,0
armas (1477).txt,0
armas (1478).txt,0
armas (1479).txt,0
armas (148).txt,0
armas (1480).txt,0
armas (1481).txt,0
armas (1482).txt,0
armas (1483).txt,0
armas (1484).txt,0
armas (1485).txt,0
armas (1486).txt,0
armas (1487).txt,0
armas (1488).txt,0
armas (1489).txt,0
armas (149).txt,0
armas (1490).txt,0
armas (1491).txt,0
armas (1492).txt,0
armas (1493).txt,0
armas (1494).txt,0
armas (1495).txt,0
armas (1496).txt,0
armas (1497).txt,0
armas (1498).txt,0
armas (1499).txt,0
armas (15).txt,0
armas (150).txt,0
armas (1500).txt,0
armas (1501).txt,0
armas (1502).txt,0
armas (1503).txt,0
armas (1504).txt,0
armas (1505).txt,0
armas (1506).txt,0
armas (1507).txt,0
armas (1508).txt,0
armas (1509).txt,0
armas (151).txt,0
armas (1510).txt,0
armas (1511).txt,0
armas (1512).txt,0
armas (1513).txt,0
armas (1514).txt,0
armas (1515).txt,0
armas (1516).txt,0
armas (1517).txt,0
armas (1518).txt,0
armas (1519).txt,0
armas (152).txt,0
armas (1520).txt,0
armas (1521).txt,0
armas (1522).txt,0
armas (1523).txt,0
armas (1524).txt,0
armas (1525).txt,0
armas (1526).txt,0
armas (1527).txt,0
armas (1528).txt,0
armas (1529).txt,0
armas (153).txt,0
armas (1530).txt,0
armas (1531).txt,0
armas (1532).txt,0
armas (1533).txt,0
armas (1534).txt,0
armas (1535).txt,0
armas (1536).txt,0
armas (1537).txt,0
armas (1538).txt,0
armas (1539).txt,0
armas (154).txt,0
armas (1540).txt,0
armas (1541).txt,0
armas (1542).txt,0
armas (1543).txt,0
armas (1544).txt,0
armas (1545).txt,0
armas (1546).txt,0
armas (1547).txt,0
armas (1548).txt,0
armas (1549).txt,0
armas (155).txt,0
armas (1550).txt,0
armas (1551).txt,0
armas (1552).txt,0
armas (1553).txt,0
armas (1554).txt,0
armas (1555).txt,0
armas (1556).txt,0
armas (1557).txt,0
armas (1558).txt,0
armas (1559).txt,0
armas (156).txt,0
armas (1560).txt,0
armas (1561).txt,0
armas (1562).txt,0
armas (1563).txt,0
armas (1564).txt,0
armas (1565).txt,0
armas (1566).txt,0
armas (1567).txt,0
armas (1568).txt,0
armas (1569).txt,0
armas (157).txt,0
armas (1570).txt,0
armas (1571).txt,0
armas (1572).txt,0
armas (1573).txt,0
armas (1574).txt,0
armas (1575).txt,0
armas (1576).txt,0
armas (1577).txt,0
armas (1578).txt,0
armas (1579).txt,0
armas (158).txt,0
armas (1580).txt,0
armas (1581).txt,0
armas (1582).txt,0
armas (1583).txt,0
armas (1584).txt,0
armas (1585).txt,0
armas (1586).txt,0
armas (1587).txt,0
armas (1588).txt,0
armas (1589).txt,0
armas (159).txt,0
armas (1590).txt,0
armas (1591).txt,0
armas (1592).txt,0
armas (1593).txt,0
armas (1594).txt,0
armas (1595).txt,0
armas (1596).txt,0
armas (1597).txt,0
armas (1598).txt,0
armas (1599).txt,0
armas (16).txt,0
armas (160).txt,0
armas (1600).txt,0
armas (1601).txt,0
armas (1602).txt,0
armas (1603).txt,0
armas (1604).txt,0
armas (1605).txt,0
armas (1606).txt,0
armas (1607).txt,0
armas (1608).txt,0
armas (1609).txt,0
armas (161).txt,0
armas (1610).txt,0
armas (1611).txt,0
armas (1612).txt,0
armas (1613).txt,0
armas (1614).txt,0
armas (1615).txt,0
armas (1616).txt,0
armas (1617).txt,0
armas (1618).txt,0
armas (1619).txt,0
armas (162).txt,0
armas (1620).txt,0
armas (1621).txt,0
armas (1622).txt,0
armas (1623).txt,0
armas (1624).txt,0
armas (1625).txt,0
armas (1626).txt,0
armas (1627).txt,0
armas (1628).txt,0
armas (1629).txt,0
armas (163).txt,0
armas (1630).txt,0
armas (1631).txt,0
armas (1632).txt,0
armas (1633).txt,0
armas (1634).txt,0
armas (1635).txt,0
armas (1636).txt,0
armas (1637).txt,0
armas (1638).txt,0
armas (1639).txt,0
armas (164).txt,0
armas (1640).txt,0
armas (1641).txt,0
armas (1642).txt,0
armas (1643).txt,0
armas (1644).txt,0
armas (1645).txt,0
armas (1646).txt,0
armas (1647).txt,0
armas (1648).txt,0
armas (1649).txt,0
armas (165).txt,0
armas (1650).txt,0
armas (1651).txt,0
armas (1652).txt,0
armas (1653).txt,0
armas (1654).txt,0
armas (1655).txt,0
armas (1656).txt,0
armas (1657).txt,0
armas (1658).txt,0
